美泉1612,3室 2厅 2卫,16641 元/m²,79.3平方米,2015年,南,中层(共33层),精装修,有,22.832011,108.422388
怡佳花园,4室 2厅 2卫,13892 元/m²,136.8平方米,2014年,南北,低层(共12层),简单装修,有,22.825423,108.399442
保利童心缘,3室 2厅 2卫,14063 元/m²,96平方米,2013年,南,中层(共32层),精装修,有,22.834833,108.417579
怡景苑,3室 2厅 2卫,7778 元/m²,135平方米,2012年,南,高层(共18层),精装修,有,22.812297,108.455116
江山丽园,4室 2厅 2卫,10597 元/m²,150.9平方米,2011年,南北,高层(共11层),毛坯,有,22.822024,108.426827
琅园锦绣前程,2室 2厅 1卫,13944 元/m²,71平方米,2006年,南,高层(共32层),精装修,有,22.81465,108.372464
南湖翠苑,1室 1厅 1卫,15478 元/m²,41.4平方米,2012年,南,中层(共15层),精装修,有,22.826658,108.366714
升禾绿城世界,5室 2厅 2卫,16066 元/m²,185.5平方米,2013年,南北,低层(共30层),精装修,有,22.830355,108.424097
信地伴云居,3室 2厅 2卫,14948 元/m²,97平方米,2012年,南,中层(共28层),精装修,有,22.832093,108.39088
欧景庭园,2室 2厅 1卫,15973 元/m²,84.5平方米,2010年,南,高层(共12层),简单装修,有,22.8206,108.348172
保利凤翔花园,3室 2厅 2卫,16884 元/m²,103.7平方米,2007年,南,低层(共11层),精装修,有,22.827784,108.389218
联盟新城,3室 2厅 2卫,17994 元/m²,85平方米,2017年,南北,中层(共29层),精装修,有,22.808013,108.39918
半岛融园,5室 2厅 4卫,10998 元/m²,222.8平方米,2010年,南北,高层(共11层),毛坯,有,22.782232,108.346856
德瑞花园,1室 0厅 1卫,17508 元/m²,38.8平方米,2009年,南,高层(共28层),精装修,有,22.820304,108.402343
民发大观天下,4室 2厅 2卫,10927 元/m²,149.2平方米,2009年,南北,低层(共28层),简单装修,有,22.783749,108.350255
融创九熙府二期,4室 2厅 2卫,10147 元/m²,136平方米,2015年,南,中层(共32层),精装修,有,22.870734,108.408504
华润置地中山府,1室 1厅 1卫,12667 元/m²,30平方米,2019年,南北,低层(共30层),毛坯,有,22.813214,108.330071
保利领秀前城,4室 2厅 2卫,14220 元/m²,109平方米,2015年,南北,中层(共32层),毛坯,有,22.800504,108.429898
凤岭山语城,2室 2厅 1卫,18788 元/m²,73.5平方米,2009年,南,中层(共32层),豪华装修,有,22.826704,108.420771
信地伴云居,3室 2厅 2卫,18554 元/m²,126.7平方米,2012年,南,中层(共27层),精装修,有,22.832093,108.39088
盛天华府,3室 2厅 2卫,22444 元/m²,91.3平方米,2009年,南,中层(共28层),简单装修,有,22.816032,108.407193
南湖名都广场,3室 2厅 2卫,18542 元/m²,175.3平方米,2013年,南北,中层(共30层),毛坯,有,22.810561,108.363106
公安局建政生活区,2室 1厅 1卫,16667 元/m²,63平方米,1999年,南,中层(共6层),精装修,无,22.832918,108.349969
威宁邻家金菊广场,3室 2厅 2卫,13402 元/m²,97平方米,2019年,南,中层(共28层),精装修,有,22.833566,108.402602
财富国际广场,5室 2厅 2卫,14682 元/m²,156.7平方米,2013年,南北,中层(共22层),豪华装修,有,22.821317,108.410837
联发君澜,5室 2厅 2卫,15625 元/m²,192平方米,2017年,南北,高层(共34层),毛坯,有,22.849232,108.389066
唐樾青山,4室 2厅 2卫,12826 元/m²,113.1平方米,2019年,南,中层(共31层),毛坯,有,22.805765,108.430969
绿地中央广场(商住楼),2室 2厅 2卫,14800 元/m²,50平方米,2018年,南北,中层(共32层),毛坯,有,22.839148,108.380439
青秀山庄(别墅),9室 4厅 5卫,18214 元/m²,420平方米,2010年,南,共1层,豪华装修,有,22.797925,108.371161
半岛融园,3室 2厅 2卫,11057 元/m²,108.5平方米,2010年,南北,低层(共11层),精装修,有,22.782232,108.346856
霖峰一号,5室 2厅 2卫,14893 元/m²,166.5平方米,2018年,南,低层(共60层),毛坯,有,22.836603,108.40915
保利领秀前城,3室 2厅 2卫,13245 元/m²,90.6平方米,2017年,南北,中层(共30层),精装修,有,22.800504,108.429898
信地伴云居,2室 2厅 1卫,16967 元/m²,85.5平方米,2009年,南,低层(共30层),精装修,有,22.832093,108.39088
绿地中央广场,3室 2厅 2卫,18242 元/m²,120.6平方米,2015年,南北,高层(共29层),毛坯,有,22.83756,108.379517
荣和千千树,3室 2厅 2卫,15813 元/m²,79.1平方米,2017年,南北,中层(共34层),精装修,有,22.838343,108.402488
保利童心缘,2室 1厅 1卫,15800 元/m²,50平方米,2017年,南北,中层(共34层),精装修,有,22.834833,108.417579
保利童心缘,3室 2厅 2卫,15618 元/m²,89平方米,2015年,南,低层(共15层),精装修,有,22.834833,108.417579
苹果园,3室 2厅 2卫,10412 元/m²,81.6平方米,2014年,南,中层(共28层),精装修,有,22.805763,108.429472
保利领秀前城,3室 2厅 2卫,13721 元/m²,86平方米,2017年,南,低层(共32层),毛坯,有,22.800504,108.429898
荣和悦澜山,4室 2厅 2卫,12399 元/m²,90.3平方米,2017年,东南,中层(共33层),精装修,有,22.849897,108.386616
汇东郦城,2室 2厅 1卫,15691 元/m²,68.8平方米,2012年,南,中层(共30层),精装修,有,22.815324,108.424916
现代国际,2室 2厅 2卫,20978 元/m²,49.1平方米,2015年,东南,中层(共28层),精装修,有,22.820066,108.378216
泰国城,3室 2厅 2卫,14956 元/m²,96.3平方米,2011年,东南,中层(共31层),简单装修,有,22.81315,108.414538
海华东盟公馆,4室 2厅 2卫,22724 元/m²,158.4平方米,2013年,南北,中层(共25层),毛坯,有,22.81039,108.404442
融创九熙府二期,3室 2厅 2卫,9603 元/m²,100.2平方米,2019年,南北,中层(共33层),精装修,有,22.870734,108.408504
荣和千千树,4室 2厅 2卫,13135 元/m²,108.1平方米,2018年,南,中层(共33层),精装修,有,22.838343,108.402488
美泉1612,2室 2厅 2卫,16925 元/m²,62.6平方米,2017年,南北,中层(共34层),精装修,有,22.832011,108.422388
大自然花园,4室 3厅 3卫,14278 元/m²,194平方米,2008年,南,高层(共6层),精装修,无,22.808425,108.393252
嘉园小区,4室 2厅 2卫,13125 元/m²,128平方米,2005年,南,中层(共11层),精装修,有,22.832119,108.362465
海华东盟公馆,4室 2厅 2卫,22724 元/m²,158.4平方米,2013年,南北,中层(共25层),毛坯,有,22.81039,108.404442
融创九熙府二期,3室 2厅 2卫,9603 元/m²,100.2平方米,2019年,南北,中层(共33层),精装修,有,22.870734,108.408504
荣和千千树,4室 2厅 2卫,13135 元/m²,108.1平方米,2018年,南,中层(共33层),精装修,有,22.838343,108.402488
美泉1612,2室 2厅 2卫,16925 元/m²,62.6平方米,2017年,南北,中层(共34层),精装修,有,22.832011,108.422388
大自然花园,4室 3厅 3卫,14278 元/m²,194平方米,2008年,南,高层(共6层),精装修,无,22.808425,108.393252
龙胤凤凰城,3室 2厅 1卫,9896 元/m²,96平方米,2010年,南北,中层(共11层),简单装修,有,22.805381,108.465103
凤岭名园,2室 2厅 1卫,13739 元/m²,87.3平方米,2008年,南,低层(共18层),精装修,有,22.832666,108.426085
半岛东岸,2室 2厅 1卫,13307 元/m²,87.2平方米,2014年,南,低层(共18层),精装修,有,22.784233,108.346322
阳光城半山湾,4室 2厅 2卫,8089 元/m²,105.1平方米,2017年,南北,中层(共32层),精装修,有,22.793463,108.499627
盛天华府,3室 2厅 2卫,19415 元/m²,89.6平方米,2017年,南北,中层(共34层),精装修,有,22.816032,108.407193
东方智尊堡,4室 2厅 2卫,15000 元/m²,118平方米,2018年,南,中层(共26层),精装修,有,22.82379,108.431774
阳光城半山湾,3室 2厅 2卫,7506 元/m²,87.9平方米,2014年,南北,中层(共32层),毛坯,有,22.793463,108.499627
蓝山上城,2室 1厅 1卫,16824 元/m²,76.1平方米,2008年,南,高层(共7层),精装修,有,22.825645,108.391336
联发臻品,1室 1厅 1卫,17544 元/m²,57平方米,2013年,南北,低层(共31层),精装修,有,22.822811,108.340449
盛天香墅(别墅),6室 3厅 4卫,20833 元/m²,480平方米,2014年,南北,中层(共7层),毛坯,有,22.788485,108.362567
盛天华府,4室 2厅 2卫,24287 元/m²,109.1平方米,2010年,南,高层(共28层),豪华装修,有,22.816032,108.407193
东盟中央城(B区),3室 2厅 2卫,21331 元/m²,117.2平方米,2013年,南北,高层(共30层),豪华装修,有,22.80998,108.405201
利海亚洲国际,1室 1厅 1卫,17325 元/m²,36.9平方米,2004年,南,高层(共21层),精装修,有,22.815775,108.404909
利海亚洲国际,1室 1厅 1卫,17798 元/m²,36.5平方米,2004年,南,低层(共21层),精装修,有,22.815775,108.404909
荣和中央公园,4室 2厅 2卫,16462 元/m²,116.6平方米,2016年,南,中层(共30层),精装修,有,22.824801,108.344122
唐樾青山,4室 2厅 2卫,12249 元/m²,112.7平方米,2019年,东,中层(共32层),毛坯,有,22.805765,108.430969
中铁凤岭国际城,3室 2厅 2卫,11112 元/m²,99平方米,2018年,南,低层(共33层),精装修,有,22.798538,108.454328
中房翡翠园(一期别墅),7室 3厅 5卫,28278 元/m²,389平方米,2012年,东南,共4层,豪华装修,有,22.814773,108.417644
园湖路水利厅宿舍,3室 2厅 2卫,13986 元/m²,143平方米,2011年,南,高层(共21层),精装修,有,22.832608,108.346965
中国铁建云景山语城,5室 2厅 3卫,17085 元/m²,166.8平方米,2018年,西,高层(共15层),毛坯,无,22.831745,108.414956
融创九熙府二期,3室 2厅 2卫,10200 元/m²,100平方米,2019年,东南,中层(共33层),精装修,有,22.870734,108.408504
保利领秀前城,4室 2厅 2卫,13168 元/m²,101平方米,2019年,南,中层(共32层),精装修,有,22.800504,108.429898
塞纳维拉花园,3室 2厅 2卫,13292 元/m²,139.2平方米,2010年,南,中层(共11层),简单装修,有,22.8241,108.415594
荣和公园大道,4室 2厅 2卫,16871 元/m²,130.4平方米,2018年,南北,中层(共32层),精装修,有,22.835281,108.413889
凤岭佳园,3室 2厅 2卫,7060 元/m²,85平方米,2013年,东南,中层(共30层),精装修,有,22.838404,108.425194
荣和悦澜山,3室 2厅 2卫,11203 元/m²,91.9平方米,2018年,南,中层(共32层),精装修,有,22.849897,108.386616
利海亚洲国际,1室 0厅 1卫,18457 元/m²,33.1平方米,2010年,南北,高层(共29层),精装修,有,22.815775,108.404909
半山丽园北区,3室 2厅 2卫,11594 元/m²,138平方米,2006年,北,低层(共7层),精装修,无,22.796667,108.370292
莱茵湖畔,3室 2厅 2卫,14123 元/m²,81.4平方米,2010年,南北,低层(共28层),精装修,有,22.815013,108.422336
凤岭名园,2室 2厅 1卫,13561 元/m²,88.5平方米,2015年,南北,高层(共11层),毛坯,有,22.832666,108.426085
凤岭春天,2室 2厅 1卫,12453 元/m²,77.9平方米,2013年,东南,高层(共21层),精装修,有,22.822093,108.42611
百花苑,4室 2厅 2卫,11603 元/m²,155.1平方米,2010年,南,高层(共17层),毛坯,有,22.825211,108.428655
凤岭春天,3室 2厅 1卫,13803 元/m²,86.9平方米,2010年,南,低层(共16层),毛坯,有,22.822093,108.42611
维也纳森林,3室 2厅 2卫,13390 元/m²,140.4平方米,2012年,南北,低层(共11层),精装修,有,22.8288,108.397556
华凯逸悦豪庭(一期),2室 2厅 1卫,13347 元/m²,86.2平方米,2012年,南,中层(共18层),精装修,有,22.826241,108.429165
山水方园,3室 2厅 2卫,21936 元/m²,132.2平方米,2013年,南北,低层(共11层),豪华装修,有,22.808653,108.394114
塞纳维拉花园,4室 2厅 2卫,11720 元/m²,164.7平方米,2010年,南北,高层(共18层),豪华装修,有,22.8241,108.415594
保利领秀前城,4室 2厅 2卫,12500 元/m²,108平方米,2018年,南,中层(共25层),精装修,有,22.800504,108.429898
怡景苑,3室 2厅 2卫,8088 元/m²,132.3平方米,2012年,南,高层(共18层),精装修,有,22.812297,108.455116
利海亚洲国际,2室 2厅 1卫,17141 元/m²,75.8平方米,2012年,南,中层(共29层),精装修,有,22.815775,108.404909
凤岭名筑,4室 2厅 2卫,12667 元/m²,120平方米,2016年,南,低层(共25层),精装修,有,22.838341,108.407361
融创九熙府二期,3室 2厅 2卫,11358 元/m²,81平方米,2018年,南北,中层(共33层),精装修,有,22.870734,108.408504
文莱御园,4室 2厅 2卫,16997 元/m²,132.4平方米,2010年,南,高层(共7层),简单装修,有,22.810662,108.409135
文莱御园,4室 2厅 2卫,18296 元/m²,185.8平方米,2010年,南,高层(共7层),简单装修,有,22.810662,108.409135
泰国城,3室 2厅 2卫,15774 元/m²,138.2平方米,2010年,南,高层(共7层),毛坯,有,22.81315,108.414538
裕丰英伦,3室 2厅 1卫,17416 元/m²,89平方米,2009年,南北,中层(共18层),简单装修,有,22.834619,108.392011
保利领秀前城,4室 2厅 2卫,12109 元/m²,128平方米,2016年,南北,中层(共30层),精装修,有,22.800504,108.429898
保利领秀前城,4室 2厅 2卫,12185 元/m²,119平方米,2016年,南北,中层(共30层),精装修,有,22.800504,108.429898
荣和中央公园,3室 2厅 2卫,15170 元/m²,91平方米,2017年,南,中层(共32层),精装修,有,22.824801,108.344122
保利童心缘,3室 2厅 2卫,15000 元/m²,100平方米,2014年,南,中层(共29层),精装修,有,22.834833,108.417579
万科城(南区),3室 2厅 2卫,15053 元/m²,92.3平方米,2018年,南,高层(共34层),精装修,有,22.846691,108.387662
丽原天际,1室 1厅 1卫,16136 元/m²,44平方米,2012年,南,低层(共42层),精装修,有,22.818239,108.330038
保利领秀前城,4室 2厅 2卫,11739 元/m²,115平方米,2018年,南,中层(共30层),精装修,有,22.800504,108.429898
中房翡翠园(二期),4室 2厅 2卫,12569 元/m²,143.2平方米,2013年,南,中层(共11层),毛坯,有,22.812494,108.424256
荣和千千树,4室 2厅 2卫,14060 元/m²,108.1平方米,2017年,南北,低层(共26层),精装修,有,22.838343,108.402488
半岛融园,3室 2厅 2卫,10695 元/m²,127.2平方米,2009年,南,中层(共11层),简单装修,有,22.782232,108.346856
民发大观天下,3室 2厅 2卫,11070 元/m²,126.5平方米,2010年,南北,高层(共28层),精装修,有,22.783749,108.350255
景晖花园,2室 2厅 1卫,11000 元/m²,50平方米,2013年,南,中层(共28层),精装修,有,22.838631,108.377866
葛麻小区,2室 2厅 1卫,13245 元/m²,75.5平方米,1998年,南,中层(共8层),精装修,有,22.829986,108.360038
金质苑,3室 2厅 2卫,7700 元/m²,124.7平方米,2011年,南北,高层(共18层),精装修,有,22.815995,108.457454
海华东盟公馆,4室 2厅 2卫,23671 元/m²,158.4平方米,2009年,南,中层(共24层),毛坯,有,22.81039,108.404442
荣和大地二组团阳光里,3室 2厅 2卫,18669 元/m²,88.4平方米,2013年,南北,高层(共11层),精装修,有,22.834937,108.409756
海茵国际花城,3室 2厅 2卫,7518 元/m²,123.7平方米,2008年,南,高层(共7层),毛坯,无,22.81284,108.468286
保利领秀前城,3室 2厅 2卫,12247 元/m²,89平方米,2016年,南,中层(共33层),精装修,有,22.800504,108.429898
凤岭山语城,1室 1厅 1卫,18194 元/m²,44平方米,2012年,南,低层(共33层),精装修,有,22.826704,108.420771
利海亚洲国际,1室 0厅 1卫,16677 元/m²,33平方米,2011年,南,高层(共22层),精装修,有,22.815775,108.404909
东盟中央城(B区),3室 2厅 2卫,19690 元/m²,86.3平方米,2012年,南北,低层(共30层),毛坯,有,22.80998,108.405201
万科城(南区),3室 2厅 2卫,13059 元/m²,89.6平方米,2017年,南北,低层(共31层),精装修,有,22.846691,108.387662
天池山,3室 2厅 2卫,7359 元/m²,125平方米,2010年,南北,中层(共11层),精装修,有,22.816853,108.466943
联发尚品,6室 2厅 4卫,8521 元/m²,211.3平方米,2012年,南北,高层(共18层),简单装修,有,22.807747,108.454623
上水人家,3室 2厅 2卫,7414 元/m²,116平方米,2006年,南,中层(共6层),简单装修,无,22.813068,108.44317
环球时代,1室 0厅 1卫,11853 元/m²,66.7平方米,2009年,东南,高层(共29层),精装修,有,22.818284,108.330674
红星小区,3室 2厅 2卫,11524 元/m²,105平方米,2014年,南北,低层(共11层),精装修,有,22.827205,108.43393
发展大厦东楼,4室 2厅 2卫,19595 元/m²,204.1平方米,2009年,南,低层(共34层),毛坯,有,22.819914,108.374899
保利领秀前城,4室 2厅 2卫,11892 元/m²,111平方米,2018年,南,低层(共32层),精装修,有,22.800504,108.429898
保利领秀前城,3室 2厅 2卫,12048 元/m²,83平方米,2019年,南北,中层(共32层),精装修,有,22.800504,108.429898
荣和悦澜山,4室 2厅 2卫,11769 元/m²,126.6平方米,2013年,南北,低层(共33层),精装修,有,22.849897,108.386616
联发君澜,4室 2厅 2卫,13038 元/m²,135.8平方米,2016年,南,中层(共33层),精装修,有,22.849232,108.389066
荣和千千树,3室 2厅 2卫,13915 元/m²,79.1平方米,2017年,南北,中层(共33层),精装修,有,22.838343,108.402488
荣和东盟国际,2室 2厅 1卫,16338 元/m²,71平方米,2012年,南,高层(共34层),精装修,有,22.819644,108.407052
自治区农机化管理局宿舍区,5室 2厅 2卫,20000 元/m²,165平方米,2010年,南,中层(共32层),精装修,有,22.828534,108.34268
凤岭新新家园,3室 2厅 2卫,13265 元/m²,140.2平方米,2010年,南,低层(共11层),精装修,有,22.821668,108.414058
广西电网公司埌东生活区,4室 2厅 2卫,18471 元/m²,157平方米,2000年,南北,高层(共7层),简单装修,无,22.826522,108.381407
观澜溪谷,2室 2厅 1卫,8989 元/m²,89平方米,2016年,南,中层(共18层),精装修,有,22.816399,108.487697
龙胤花园,8室 3厅 5卫,22222 元/m²,900平方米,2016年,南,共5层,毛坯,有,22.801298,108.465708
南湖国际广场,3室 2厅 2卫,21013 元/m²,110.4平方米,2000年,南北,低层(共32层),精装修,有,22.831847,108.373952
半岛融园,3室 2厅 2卫,11245 元/m²,127.2平方米,2010年,南,中层(共11层),精装修,有,22.782232,108.346856
保利21世家,3室 2厅 2卫,17948 元/m²,86.4平方米,2017年,南北,中层(共33层),精装修,有,22.810725,108.40108
中房翡翠园(一期),3室 2厅 1卫,12283 元/m²,105.8平方米,2012年,南北,中层(共11层),精装修,有,22.813028,108.419053
融创九熙府二期,3室 2厅 2卫,9900 元/m²,100平方米,2018年,南北,低层(共33层),精装修,有,22.870734,108.408504
荣和大地二组团阳光里,4室 2厅 2卫,19084 元/m²,115.3平方米,2013年,南,低层(共11层),精装修,有,22.834937,108.409756
海华东盟公馆,3室 2厅 2卫,19183 元/m²,93.3平方米,2015年,南,中层(共32层),精装修,有,22.81039,108.404442
苹果园,5室 2厅 2卫,8917 元/m²,185平方米,2012年,南北,低层(共22层),毛坯,有,22.805763,108.429472
滨湖家园,4室 2厅 2卫,30000 元/m²,150平方米,2013年,东南,低层(共28层),简单装修,有,22.826282,108.375596
荣和公园大道,4室 2厅 2卫,25171 元/m²,143平方米,2018年,南北,中层(共32层),精装修,有,22.835281,108.413889
华润幸福里,5室 2厅 2卫,24815 元/m²,281.3平方米,2016年,南北,中层(共32层),精装修,有,22.815774,108.400712
荣和悦澜山,3室 2厅 2卫,12630 元/m²,91.1平方米,2019年,南,中层(共32层),精装修,有,22.849897,108.386616
金旺角,1室 0厅 1卫,40423 元/m²,21.8平方米,2005年,南,中层(共34层),精装修,有,22.822579,108.374297
湖江公寓,2室 2厅 1卫,12121 元/m²,66平方米,1996年,南北,高层(共7层),简单装修,无,22.803278,108.339054
保利领秀前城,4室 2厅 2卫,13366 元/m²,101平方米,2018年,南北,高层(共30层),精装修,有,22.800504,108.429898
华凯逸悦豪庭(二期),2室 2厅 1卫,14674 元/m²,92平方米,2016年,南,低层(共32层),精装修,有,22.822528,108.429874
盛天华府,3室 2厅 2卫,21297 元/m²,85.5平方米,2017年,南,中层(共35层),精装修,有,22.816032,108.407193
保利领秀前城,3室 2厅 2卫,13333 元/m²,90平方米,2019年,南,中层(共32层),精装修,有,22.800504,108.429898
金质苑,4室 2厅 2卫,7941 元/m²,136平方米,2014年,南北,中层(共19层),精装修,有,22.815995,108.457454
盛天华府,3室 2厅 2卫,21665 元/m²,87.7平方米,2009年,南,低层(共26层),精装修,有,22.816032,108.407193
凤岭名园,2室 2厅 1卫,12240 元/m²,89.9平方米,2013年,南北,中层(共11层),精装修,有,22.832666,108.426085
联发君澜(二期),4室 2厅 2卫,13558 元/m²,87.8平方米,2016年,南北,中层(共34层),毛坯,有,22.849199,108.389054
汇东郦城,2室 2厅 1卫,14236 元/m²,68.8平方米,2012年,南北,中层(共30层),精装修,有,22.815324,108.424916
万科城(南区),3室 2厅 2卫,12964 元/m²,91.8平方米,2018年,东南,高层(共32层),精装修,有,22.846691,108.387662
利海亚洲国际,1室 0厅 1卫,16535 元/m²,39.3平方米,2009年,南,中层(共29层),精装修,有,22.815775,108.404909
德瑞花园,3室 2厅 2卫,15212 元/m²,107.2平方米,2008年,东南,低层(共25层),精装修,有,22.820304,108.402343
彩虹家园,3室 2厅 2卫,7477 元/m²,107平方米,2006年,南,低层(共6层),精装修,无,22.81868,108.451906
利海亚洲国际,1室 0厅 1卫,18597 元/m²,35.5平方米,2012年,南,高层(共22层),精装修,有,22.815775,108.404909
长岛溪山,3室 2厅 1卫,8000 元/m²,85平方米,2018年,南北,中层(共33层),毛坯,有,22.815201,108.471218
保利领秀前城,4室 2厅 2卫,13069 元/m²,101平方米,2018年,南北,中层(共32层),精装修,有,22.800504,108.429898
利海亚洲国际,1室 0厅 1卫,18597 元/m²,35.5平方米,2012年,南,高层(共22层),精装修,有,22.815775,108.404909
长岛溪山,3室 2厅 1卫,8000 元/m²,85平方米,2018年,南北,中层(共33层),毛坯,有,22.815201,108.471218
保利领秀前城,4室 2厅 2卫,13069 元/m²,101平方米,2018年,南北,中层(共32层),精装修,有,22.800504,108.429898
麒麟山,2室 2厅 1卫,17582 元/m²,91平方米,2008年,南北,中层(共31层),精装修,有,22.817148,108.336791
麒麟山,1室 0厅 1卫,17949 元/m²,39平方米,2010年,南,高层(共31层),精装修,有,22.817148,108.336791
保利领秀前城,4室 2厅 2卫,11909 元/m²,110平方米,2013年,南,中层(共32层),精装修,有,22.800504,108.429898
绿地中央广场(商住楼),2室 1厅 2卫,12200 元/m²,50平方米,2019年,南北,中层(共32层),精装修,有,22.839148,108.380439
万科城(南区),3室 2厅 2卫,12822 元/m²,97.5平方米,2018年,南北,中层(共32层),精装修,有,22.846691,108.387662
维也纳森林,3室 2厅 2卫,12332 元/m²,126.5平方米,2008年,南,低层(共11层),简单装修,有,22.8288,108.397556
半岛东岸,4室 2厅 2卫,11500 元/m²,191.3平方米,2007年,南,低层(共10层),简单装修,有,22.784233,108.346322
荣和山水美地4组团微笑湾,3室 2厅 2卫,15230 元/m²,115.6平方米,2009年,南,低层(共18层),精装修,有,22.823299,108.411173
荣和大地一组团花园里,3室 2厅 2卫,18977 元/m²,88平方米,2010年,南,高层(共11层),精装修,有,22.832589,108.40888
上海滩公馆,2室 2厅 1卫,17212 元/m²,93平方米,2008年,南,高层(共31层),精装修,有,22.816074,108.336816
汇东郦城,3室 2厅 2卫,13227 元/m²,82.4平方米,2015年,南北,中层(共32层),精装修,有,22.815324,108.424916
半岛东岸,4室 5厅 2卫,11440 元/m²,192.3平方米,2012年,南北,中层(共18层),豪华装修,有,22.784233,108.346322
金旺角,5室 2厅 2卫,18197 元/m²,236.3平方米,2006年,东南,中层(共34层),精装修,有,22.822579,108.374297
麒麟山,3室 2厅 1卫,17571 元/m²,91.1平方米,2011年,南北,中层(共31层),精装修,有,22.817148,108.336791
利海亚洲国际,1室 0厅 1卫,17596 元/m²,36.9平方米,2011年,南,高层(共20层),精装修,有,22.815775,108.404909
凤岭山语城,3室 2厅 1卫,18416 元/m²,86.9平方米,2013年,南,中层(共32层),精装修,有,22.826704,108.420771
招商雍景湾,4室 2厅 2卫,14774 元/m²,135.4平方米,2010年,南,中层(共30层),毛坯,有,22.788783,108.358534
华润置地中山府,5室 2厅 3卫,13636 元/m²,220平方米,2016年,南,高层(共32层),毛坯,有,22.813214,108.330071
联发君澜,4室 2厅 3卫,14756 元/m²,193.1平方米,2016年,南,高层(共34层),毛坯,有,22.849232,108.389066
绿地中央广场(商住楼),2室 2厅 2卫,13800 元/m²,50平方米,2017年,南,中层(共32层),精装修,有,22.839148,108.380439
保利领秀前城,3室 2厅 2卫,13333 元/m²,90平方米,2019年,南,高层(共28层),精装修,有,22.800504,108.429898
君耀香港园,3室 2厅 2卫,19759 元/m²,120.5平方米,2011年,南,低层(共8层),精装修,有,22.809736,108.407609
民发大观天下,3室 2厅 2卫,11883 元/m²,124.6平方米,2010年,南,中层(共32层),精装修,有,22.783749,108.350255
维也纳森林,3室 2厅 1卫,16022 元/m²,93.6平方米,2014年,南,高层(共17层),精装修,有,22.8288,108.397556
御江水岸,3室 2厅 2卫,4057 元/m²,106平方米,2017年,南北,中层(共30层),毛坯,有,22.767764,108.505105
中国铁建云景山语城,5室 3厅 3卫,17837 元/m²,167.1平方米,2018年,南北,中层(共10层),毛坯,有,22.831745,108.414956
保利领秀前城,3室 2厅 2卫,12921 元/m²,89平方米,2017年,东南,高层(共34层),精装修,有,22.800504,108.429898
长湖景苑,3室 2厅 2卫,12282 元/m²,146.6平方米,2013年,南,中层(共33层),精装修,有,22.834907,108.369888
怡佳花园,3室 2厅 2卫,13306 元/m²,142.8平方米,2012年,南北,中层(共11层),精装修,有,22.825423,108.399442
百花苑,3室 2厅 2卫,11469 元/m²,117.7平方米,2011年,南北,中层(共18层),精装修,有,22.825211,108.428655
山水花都秀竹花园,4室 2厅 2卫,10835 元/m²,163.4平方米,2006年,南,中层(共22层),简单装修,有,22.805682,108.371727
保利凤翔花园,3室 2厅 2卫,14903 元/m²,107.4平方米,2013年,南,中层(共32层),精装修,有,22.827784,108.389218
盛天国际,3室 2厅 2卫,20168 元/m²,84.3平方米,2009年,南,低层(共35层),精装修,有,22.818132,108.348968
澳洲丽园,3室 2厅 2卫,10345 元/m²,145平方米,2009年,南,中层(共6层),精装修,有,22.80406,108.364082
中房翡翠园(一期),4室 2厅 2卫,12260 元/m²,153.3平方米,2000年,南,低层(共18层),精装修,有,22.813028,108.419053
民发大观天下,4室 2厅 2卫,11423 元/m²,179.5平方米,2010年,南,高层(共30层),精装修,有,22.783749,108.350255
莱茵湖畔,3室 2厅 2卫,13400 元/m²,101.5平方米,2014年,南,中层(共18层),精装修,有,22.815013,108.422336
招商境界,5室 4厅 4卫,16191 元/m²,216.2平方米,2015年,东南,共4层,精装修,有,22.77667,108.345202
保利君悦湾,6室 4厅 6卫,17533 元/m²,300平方米,2019年,南北,高层(共32层),豪华装修,有,22.775649,108.347004
万科城(北区),3室 2厅 2卫,12388 元/m²,96.9平方米,2017年,东,低层(共41层),精装修,有,22.851182,108.389131
东波苑,3室 2厅 2卫,14072 元/m²,113.7平方米,2008年,南,低层(共18层),精装修,有,22.835993,108.362078
信地伴云居,4室 2厅 2卫,15418 元/m²,139.5平方米,2014年,南,中层(共26层),精装修,有,22.832093,108.39088
观澜溪谷,4室 2厅 2卫,8116 元/m²,138平方米,2014年,南,低层(共18层),精装修,有,22.816399,108.487697
长岛溪山,4室 2厅 2卫,8435 元/m²,115平方米,2018年,南,高层(共33层),毛坯,有,22.815201,108.471218
华凯逸悦豪庭(一期),4室 2厅 2卫,14568 元/m²,142.8平方米,2012年,南,中层(共22层),豪华装修,有,22.826241,108.429165
万科城(北区),5室 2厅 3卫,14921 元/m²,223.8平方米,2019年,南北,中层(共45层),精装修,有,22.851182,108.389131
霖峰一号,5室 2厅 2卫,16034 元/m²,166.5平方米,2018年,南北,中层(共60层),毛坯,有,22.836603,108.40915
建政路16-3号小区,2室 1厅 1卫,15325 元/m²,77平方米,1993年,南,高层(共8层),简单装修,无,22.83073,108.346116
升禾绿城世界,2室 2厅 2卫,14286 元/m²,84平方米,2014年,南北,中层(共24层),精装修,有,22.830355,108.424097
中房翡翠园(一期),3室 2厅 2卫,16306 元/m²,134.9平方米,2008年,南,低层(共6层),精装修,有,22.813028,108.419053
